datetime,portfolio_value,cash,positions,return
2020-08-29 09:30:00-04:00,109986.18860473632,12841.867926025385,"[{'asset': USD, 'quantity': 12841.867926025385}, {'asset': SPY, 'quantity': 278.0}]",0.0
2020-08-31 09:30:00-04:00,110200.2455505371,12841.867926025385,"[{'asset': USD, 'quantity': 12841.867926025385}, {'asset': SPY, 'quantity': 278.0}]",0.0019462165978862966
2020-09-01 09:30:00-04:00,111440.13165893554,12841.867926025385,"[{'asset': USD, 'quantity': 12841.867926025385}, {'asset': SPY, 'quantity': 278.0}]",0.011251210033192072
2020-09-02 09:30:00-04:00,111773.72656860351,12841.867926025385,"[{'asset': USD, 'quantity': 12841.867926025385}, {'asset': SPY, 'quantity': 278.0}]",0.0029934899098014167
2020-09-03 09:30:00-04:00,109066.00928344726,12841.867926025385,"[{'asset': USD, 'quantity': 12841.867926025385}, {'asset': SPY, 'quantity': 278.0}]",-0.02422498889749669
2020-09-04 09:30:00-04:00,109066.00928344726,12841.867926025385,"[{'asset': USD, 'quantity': 12841.867926025385}, {'asset': SPY, 'quantity': 278.0}]",0.0
2020-09-05 09:30:00-04:00,109066.00928344726,12841.867926025385,"[{'asset': USD, 'quantity': 12841.867926025385}, {'asset': SPY, 'quantity': 278.0}]",0.0
2020-09-08 09:30:00-04:00,106680.7645324707,12841.867926025385,"[{'asset': USD, 'quantity': 12841.867926025385}, {'asset': SPY, 'quantity': 278.0}]",-0.021869735279097302
2020-09-09 09:30:00-04:00,107867.8299621582,12841.867926025385,"[{'asset': USD, 'quantity': 12841.867926025385}, {'asset': SPY, 'quantity': 278.0}]",0.01112726774025119
2020-09-10 09:30:00-04:00,106199.8299621582,12841.867926025385,"[{'asset': USD, 'quantity': 12841.867926025385}, {'asset': SPY, 'quantity': 278.0}]",-0.015463368462915739
2020-09-11 09:30:00-04:00,106199.8299621582,12841.867926025385,"[{'asset': USD, 'quantity': 12841.867926025385}, {'asset': SPY, 'quantity': 278.0}]",0.0
2020-09-12 09:30:00-04:00,106199.8299621582,12841.867926025385,"[{'asset': USD, 'quantity': 12841.867926025385}, {'asset': SPY, 'quantity': 278.0}]",0.0
2020-09-14 09:30:00-04:00,107673.22656860351,12841.867926025385,"[{'asset': USD, 'quantity': 12841.867926025385}, {'asset': SPY, 'quantity': 278.0}]",0.0138738132346381
2020-09-15 09:30:00-04:00,107665.8162902832,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",-6.882192125623465e-05
2020-09-16 09:30:00-04:00,107816.86652221679,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",0.0014029544115128356
2020-09-17 09:30:00-04:00,107782.47656860351,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",-0.00031896636141059975
2020-09-18 09:30:00-04:00,107782.47656860351,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",0.0
2020-09-19 09:30:00-04:00,107782.47656860351,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",0.0
2020-09-21 09:30:00-04:00,107911.67633666992,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",0.0011987084745095355
2020-09-22 09:30:00-04:00,107867.40659179687,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",-0.0004102405446370083
2020-09-23 09:30:00-04:00,108051.32645263671,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",0.001705054999012301
2020-09-24 09:30:00-04:00,108025.48673095703,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",-0.00023914303070604603
2020-09-25 09:30:00-04:00,108025.48673095703,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",0.0
2020-09-26 09:30:00-04:00,108025.48673095703,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",0.0
2020-09-28 09:30:00-04:00,107809.07645263671,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",-0.0020033261119136725
2020-09-29 09:30:00-04:00,107825.79654541015,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",0.0001550898433007042
2020-09-30 09:30:00-04:00,107738.39642944335,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",-0.0008105677747530793
2020-10-01 09:30:00-04:00,107852.20624389648,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",0.0010563533357177413
2020-10-02 09:30:00-04:00,107852.20624389648,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",0.0
2020-10-03 09:30:00-04:00,107852.20624389648,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",0.0
2020-10-05 09:30:00-04:00,107696.21640625,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",-0.0014463295937936493
2020-10-06 09:30:00-04:00,107730.22656860351,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",0.00031579718850305305
2020-10-07 09:30:00-04:00,107640.35635986328,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",-0.0008342153507214789
2020-10-08 09:30:00-04:00,107588.86652221679,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",-0.00047835067987278546
2020-10-09 09:30:00-04:00,107588.86652221679,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",0.0
2020-10-10 09:30:00-04:00,107588.86652221679,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",0.0
2020-10-12 09:30:00-04:00,107461.18649902343,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",-0.001186740109089257
2020-10-13 09:30:00-04:00,107490.25647583007,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",0.0002705160602978207
2020-10-14 09:30:00-04:00,107624.01663818359,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",0.0012443933686547837
2020-10-15 09:30:00-04:00,107524.26663818359,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",-0.0009268377367418479
2020-10-16 09:30:00-04:00,107524.26663818359,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",0.0
2020-10-17 09:30:00-04:00,107524.26663818359,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",0.0
2020-10-19 09:30:00-04:00,107628.76663818359,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",0.0009718736362243074
2020-10-20 09:30:00-04:00,107631.23673095703,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",2.2950116874698168e-05
2020-10-21 09:30:00-04:00,107638.26663818359,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",6.531474913873403e-05
2020-10-22 09:30:00-04:00,107581.83661499023,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",-0.0005242561493771225
2020-10-23 09:30:00-04:00,107581.83661499023,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",0.0
2020-10-24 09:30:00-04:00,107581.83661499023,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",0.0
2020-10-26 09:30:00-04:00,107699.0662902832,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",0.001089679066481386
2020-10-27 09:30:00-04:00,107844.60635986328,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",0.0013513586941209521
2020-10-28 09:30:00-04:00,107943.21640625,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",0.0009143716103674482
2020-10-29 09:30:00-04:00,107917.18649902343,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",-0.00024114444698963844
2020-10-30 09:30:00-04:00,107917.18649902343,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",0.0
2020-10-31 09:30:00-04:00,107917.18649902343,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",0.0
2020-11-02 09:30:00-05:00,107880.70624389648,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",-0.0003380393458207731
2020-11-03 09:30:00-05:00,107814.39642944335,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",-0.0006146586981291557
2020-11-04 09:30:00-05:00,107678.16675415038,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",-0.001263557370857482
2020-11-05 09:30:00-05:00,107518.94666137695,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",-0.0014786664518254833
2020-11-06 09:30:00-05:00,107505.83661499023,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",-0.00012193242952807104
2020-11-07 09:30:00-05:00,107505.83661499023,114154.50647583007,"[{'asset': USD, 'quantity': 114154.50647583007}, {'asset': SPY, 'quantity': -19.0}]",0.0
2020-11-09 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",-0.0024813551594307093
2020-11-10 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-11-11 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-11-12 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-11-13 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-11-14 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-11-16 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-11-17 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-11-18 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-11-19 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-11-20 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-11-21 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-11-23 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-11-24 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-11-25 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-11-26 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-11-27 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-11-28 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-11-30 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-12-01 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-12-02 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-12-03 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-12-04 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-12-05 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-12-07 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-12-08 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-12-09 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-12-10 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-12-11 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-12-12 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-12-14 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-12-15 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-12-16 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-12-17 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-12-18 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-12-19 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-12-21 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-12-22 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-12-23 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-12-24 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-12-25 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-12-28 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-12-29 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-12-30 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2020-12-31 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-01-01 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-01-04 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-01-05 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-01-06 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-01-07 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-01-08 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-01-09 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-01-11 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-01-12 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-01-13 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-01-14 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-01-15 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-01-16 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-01-19 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-01-20 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-01-21 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-01-22 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-01-23 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-01-25 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-01-26 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-01-27 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-01-28 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-01-29 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-01-30 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-02-01 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-02-02 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-02-03 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-02-04 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-02-05 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-02-06 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-02-08 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-02-09 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-02-10 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-02-11 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-02-12 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-02-13 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-02-16 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-02-17 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-02-18 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-02-19 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-02-20 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-02-22 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-02-23 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-02-24 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-02-25 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-02-26 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-02-27 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-03-01 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-03-02 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-03-03 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-03-04 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-03-05 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-03-06 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-03-08 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-03-09 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-03-10 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-03-11 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-03-12 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-03-13 09:30:00-05:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-03-15 09:30:00-04:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-03-16 09:30:00-04:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-03-17 09:30:00-04:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-03-18 09:30:00-04:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-03-19 09:30:00-04:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-03-20 09:30:00-04:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-03-22 09:30:00-04:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-03-23 09:30:00-04:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-03-24 09:30:00-04:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-03-25 09:30:00-04:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-03-26 09:30:00-04:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-03-27 09:30:00-04:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-03-29 09:30:00-04:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-03-30 09:30:00-04:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-03-31 09:30:00-04:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-04-01 09:30:00-04:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-04-02 09:30:00-04:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-04-05 09:30:00-04:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-04-06 09:30:00-04:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-04-07 09:30:00-04:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-04-08 09:30:00-04:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-04-09 09:30:00-04:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-04-10 09:30:00-04:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-04-12 09:30:00-04:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-04-13 09:30:00-04:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-04-14 09:30:00-04:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-04-15 09:30:00-04:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-04-16 09:30:00-04:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-04-17 09:30:00-04:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
2021-04-19 09:30:00-04:00,107239.07645263671,107239.07645263671,"[{'asset': USD, 'quantity': 107239.07645263671}]",0.0
